url,title,locations,entity_address,keyword_top10,sentences,self_defined_category
http://visitkinmen.pixnet.net/blog/post/47195334,金門美食-在地特色小吃高坑牛肉店,"['金門', '高坑牛肉店']","[{'address': '金門縣金沙鎮高坑38號', 'location': {'lat': 24.4669402, 'lon': 118.3939397}}]","[{'tfidf': 0.37952, 'word': '金門'}, {'tfidf': 0.37952, 'word': '高坑牛肉店'}, {'word': '高坑', 'tfidf': 0.25301}, {'tfidf': 0.25301, 'word': '點擊'}, {'tfidf': 0.25301, 'word': '2018'}, {'word': '美食', 'tfidf': 0.24065}, {'word': '牛肉店', 'tfidf': 0.22065}, {'tfidf': 0.18976, 'word': '金沙鎮'}, {'tfidf': 0.18976, 'word': '廉坤'}, {'word': '牛肉', 'tfidf': 0.17785}]","['金門', '高坑牛肉店', '高坑', '點擊', '2018', '美食', '牛肉店', '金沙鎮', '廉坤', '牛肉']",
http://smilefishfish.pixnet.net/blog/post/404015444,【遊記❤東部】宜蘭三奇村稻間美徑/伯朗大道-2019熱氣球嘉年華，一望無際翠綠稻田，把握這週末衝一波,"['東部', '宜蘭', '三奇村', '伯朗大道']","[{'location': {'lon': '121.8129878', 'lat': '24.6446675'}, 'address': '宜蘭縣冬山鄉三奉路77號'}]","[{'tfidf': 0.48335, 'word': '熱氣球'}, {'tfidf': 0.38668, 'word': '宜蘭'}, {'tfidf': 0.22556, 'word': '稻間'}, {'tfidf': 0.19334, 'word': '美徑'}, {'tfidf': 0.19334, 'word': '資訊'}, {'word': '升空', 'tfidf': 0.18266}, {'tfidf': 0.16154, 'word': '售票'}, {'tfidf': 0.16112, 'word': '欣賞'}, {'tfidf': 0.16112, 'word': '時間'}, {'tfidf': 0.14421, 'word': '稻田'}]","['熱氣球', '宜蘭', '稻間', '美徑', '資訊', '升空', '售票', '欣賞', '時間', '稻田']",
http://s045488.pixnet.net/blog/post/467702246,"【南投景點】猴探井天空之橋 微笑天梯,歐式童話城堡IG打卡秘境,宛如置身迪士尼,還有親子館",['南投'],"[{'location': {'lat': '23.908994', 'lon': '120.636673'}, 'address': '南投市猴探井街300號'}]","[{'word': '猴探井', 'tfidf': 0.46202}, {'tfidf': 0.46202, 'word': '天空之橋'}, {'tfidf': 0.17326, 'word': '景點'}, {'tfidf': 0.17326, 'word': '優惠'}, {'word': '懶人包', 'tfidf': 0.17326}, {'word': '清境', 'tfidf': 0.17326}, {'tfidf': 0.14677, 'word': '住宿'}, {'word': '訂房', 'tfidf': 0.14438}, {'tfidf': 0.1317, 'word': '南投'}, {'word': '城堡', 'tfidf': 0.11773}]","['猴探井', '天空之橋', '景點', '優惠', '懶人包', '清境', '住宿', '訂房', '南投', '城堡']",
http://weiyingliao.pixnet.net/blog/post/119650458,【雲林縣/斗六市】雅聞峇里海岸觀光工廠,"['雲林縣', '雅聞峇里海岸']","[{'location': {'lon': '120.579347', 'lat': '23.7245331'}, 'address': '雲林縣斗六市中興路333號'}]","[{'tfidf': 0.26566, 'word': '雅聞峇里海岸觀光工廠'}, {'word': '峇里島', 'tfidf': 0.26566}, {'word': '迎賓', 'tfidf': 0.22771}, {'tfidf': 0.22771, 'word': '產品'}, {'word': '茅草屋', 'tfidf': 0.20321}, {'word': '雲林', 'tfidf': 0.18976}, {'tfidf': 0.15181, 'word': '沙灘'}, {'tfidf': 0.15181, 'word': '觀光工廠'}, {'tfidf': 0.15181, 'word': '遊覽車'}, {'word': '渡假', 'tfidf': 0.11532}]","['雅聞峇里海岸觀光工廠', '峇里島', '迎賓', '產品', '茅草屋', '雲林', '沙灘', '觀光工廠', '遊覽車', '渡假']",
http://jackla39.pixnet.net/blog/post/467554229,【花蓮親子民宿】歡樂堡民宿-繽紛卡通主題房，大廳有玩具、房間有溜滑梯，還可騎親子自行車到市區玩！,"['花蓮', '歡樂堡民宿']","[{'location': {'lat': '23.9697868', 'lon': '121.6010455'}, 'address': '花蓮市中強街102號'}]","[{'word': '溜滑梯', 'tfidf': 0.28992}, {'tfidf': 0.28992, 'word': '民宿'}, {'word': '歡樂堡民宿', 'tfidf': 0.23875}, {'word': '大廳', 'tfidf': 0.20465}, {'tfidf': 0.13643, 'word': '房間'}, {'tfidf': 0.13643, 'word': '歡樂'}, {'tfidf': 0.11562, 'word': '玩具'}, {'word': '小朋友', 'tfidf': 0.11172}, {'tfidf': 0.09028, 'word': '入住'}, {'word': '三人', 'tfidf': 0.08545}]","['溜滑梯', '民宿', '歡樂堡民宿', '大廳', '房間', '歡樂', '玩具', '小朋友', '入住', '三人']",
http://sunmoonlove898.pixnet.net/blog/post/341782826,"日月潭飛行計劃,露營計劃,日月潭民宿住宿計劃,日月潭百萬夜景全部一起完成!",['日月潭'],"[{'location': {'lat': '23.9755603', 'lon': '120.9823345'}, 'address': '南投縣埔里鎮中山路一段433巷100之1號'}]","[{'word': '日月潭', 'tfidf': 0.47121}, {'tfidf': 0.2792, 'word': '飛行'}, {'tfidf': 0.22844, 'word': '飛行傘'}, {'word': '計劃', 'tfidf': 0.20305}, {'tfidf': 0.17767, 'word': '參加'}, {'tfidf': 0.15229, 'word': '百萬'}, {'tfidf': 0.15229, 'word': '壓力'}, {'tfidf': 0.15229, 'word': '埔里'}, {'tfidf': 0.15229, 'word': '起飛'}, {'tfidf': 0.14787, 'word': '夜景'}]","['日月潭', '飛行', '飛行傘', '計劃', '參加', '百萬', '壓力', '埔里', '起飛', '夜景']",
http://lincyi.pixnet.net/blog/post/32198269,台中親子-赤腳ㄚ生態農莊親子餐廳門票可折抵-玩沙坑、大草皮、露營、親子動物,['台中'],"[{'address': '台中市大雅區雅潭路三段500號', 'location': {'lat': '24.2157454', 'lon': '120.6781255'}}]","[{'word': '生態', 'tfidf': 0.30971}, {'tfidf': 0.30971, 'word': '農莊'}, {'tfidf': 0.28906, 'word': '赤腳'}, {'tfidf': 0.24256, 'word': '沙坑'}, {'word': '小朋友', 'tfidf': 0.2029}, {'word': '門票', 'tfidf': 0.18583}, {'tfidf': 0.16604, 'word': '草皮'}, {'tfidf': 0.16518, 'word': '動物'}, {'word': '露營', 'tfidf': 0.14453}, {'tfidf': 0.14453, 'word': '親子'}]","['生態', '農莊', '赤腳', '沙坑', '小朋友', '門票', '草皮', '動物', '露營', '親子']",
http://enlife.pixnet.net/blog/post/119669925,台北美食｜ICE MONSTER：永康街芒果冰的始祖回來啦！CNN評為全球十大必吃甜點的芒果冰怎麼能錯過～永康創始店限定獨角獸綿花甜超有趣！還有多款季節限定的冰品超消暑的喔～,"['台北', '全球', '永康']","[{'address': '台北市大安區信義路二段204號', 'location': {'lat': 25.0334395, 'lon': 121.5304691}}]","[{'tfidf': 0.49286, 'word': '綿花'}, {'word': '芒果冰', 'tfidf': 0.20631}, {'tfidf': 0.20582, 'word': '芒果'}, {'word': '新鮮', 'tfidf': 0.18339}, {'word': '創始', 'tfidf': 0.16047}, {'tfidf': 0.16047, 'word': '永康街'}, {'word': '永康', 'tfidf': 0.15519}, {'tfidf': 0.14491, 'word': '杏仁'}, {'tfidf': 0.12608, 'word': '冰品'}, {'word': '青檸', 'tfidf': 0.11462}]","['綿花', '芒果冰', '芒果', '新鮮', '創始', '永康街', '永康', '杏仁', '冰品', '青檸']",
http://cicarobow.pixnet.net/blog/post/353527064,【住宿】台北 金普頓大安酒店 Kimpton Daan—賓至如歸、寵物友善的精品酒店！,"['台北', '金普頓大安酒店']","[{'location': {'lat': 25.0404248, 'lon': 121.5455227}, 'address': '台北市大安區仁愛路四段27巷25號'}]","[{'word': '金普頓', 'tfidf': 0.21348}, {'word': '服務', 'tfidf': 0.13137}, {'tfidf': 0.13137, 'word': '麻糬'}, {'tfidf': 0.12419, 'word': '入住'}, {'tfidf': 0.09853, 'word': '飯店'}, {'word': '貓咪', 'tfidf': 0.09853}, {'tfidf': 0.09819, 'word': '大安'}, {'word': '人員', 'tfidf': 0.08211}, {'word': '貼心', 'tfidf': 0.08211}, {'word': '房型', 'tfidf': 0.08038}]","['金普頓', '服務', '麻糬', '入住', '飯店', '貓咪', '大安', '人員', '貼心', '房型']",
http://fresh438.pixnet.net/blog/post/44386252,【嘉義免費景點】嘉義半天岩紫雲寺，全台最長溜滑梯，第二道滾輪溜滑梯坡度更陡、速度更快，超刺激！,"['嘉義', '半天岩紫雲寺']","[{'location': {'lon': '120.595275', 'lat': '23.462381'}, 'address': '嘉義縣番路鄉民和村半天岩6號'}]","[{'tfidf': 0.61738, 'word': '溜滑梯'}, {'word': '嘉義', 'tfidf': 0.33675}, {'tfidf': 0.30869, 'word': '阿醜'}, {'tfidf': 0.25257, 'word': '最長'}, {'word': '全台', 'tfidf': 0.24118}, {'word': '滾輪', 'tfidf': 0.19644}, {'tfidf': 0.19644, 'word': '紫雲寺'}, {'tfidf': 0.19644, 'word': '半天岩'}, {'tfidf': 0.14031, 'word': '半天岩紫雲寺'}, {'word': '沙坑', 'tfidf': 0.10989}]","['溜滑梯', '嘉義', '阿醜', '最長', '全台', '滾輪', '紫雲寺', '半天岩', '半天岩紫雲寺', '沙坑']",
http://vivi0010.pixnet.net/blog/post/227740625,圓圓家出去玩-《台南景點》台版亞馬遜河，美麗的紅樹林綠色隧道，四草大眾廟搭乘小船賞景去,"['台南', '紅樹林綠色隧道']","[{'location': {'lat': '23.019784', 'lon': '120.1351659'}, 'address': '台南市安南區大眾路360號'}]","[{'tfidf': 0.3231, 'word': '30'}, {'word': '綠色隧道', 'tfidf': 0.20194}, {'word': '四草大眾廟', 'tfidf': 0.18174}, {'word': '100', 'tfidf': 0.16155}, {'tfidf': 0.14136, 'word': '紅樹林'}, {'tfidf': 0.12116, 'word': '圓圓'}, {'word': '琵票', 'tfidf': 0.12116}, {'word': '愛心', 'tfidf': 0.12116}, {'word': '時間', 'tfidf': 0.12116}, {'tfidf': 0.12116, 'word': '船班'}]","['30', '綠色隧道', '四草大眾廟', '100', '紅樹林', '圓圓', '琵票', '愛心', '時間', '船班']",
http://enlife.pixnet.net/blog/post/119033586,台南住宿｜怠宿Slow：中西區正興街民宿* 當攝影師遇見五十年老屋，這樣的故事、這樣的設計讓喜歡台南的人更愛台南了！,"['台南', '中西區']","[{'location': {'lon': '120.196829', 'lat': '22.994263'}, 'address': '台南市中西區正興街77巷5號'}]","[{'tfidf': 0.3739, 'word': '怠宿'}, {'tfidf': 0.3739, 'word': 'slow'}, {'tfidf': 0.192, 'word': '民宿'}, {'word': '喜歡', 'tfidf': 0.16169}, {'word': '房間', 'tfidf': 0.15158}, {'word': '普普', 'tfidf': 0.13137}, {'tfidf': 0.12294, 'word': '台南'}, {'word': '空間', 'tfidf': 0.11116}, {'tfidf': 0.09095, 'word': '顏色'}, {'word': '正興街', 'tfidf': 0.08084}]","['怠宿', 'slow', '民宿', '喜歡', '房間', '普普', '台南', '空間', '顏色', '正興街']",
http://paicj.pixnet.net/blog/post/403871210,【露營趣】南投.溪頭夢中森林 ★無電營位，林蔭間的露營區、順遊妖怪村 NO.161,"['南投', '露營區']","[{'location': {'lon': 120.7969449, 'lat': 23.6731563}, 'address': '南投縣鹿谷鄉森林巷9號'}]","[{'word': '營位', 'tfidf': 0.54437}, {'tfidf': 0.25617, 'word': '棧板'}, {'tfidf': 0.17078, 'word': '營地'}, {'tfidf': 0.13876, 'word': '露營區'}, {'tfidf': 0.1368, 'word': '位置'}, {'tfidf': 0.12809, 'word': '溪頭'}, {'tfidf': 0.10674, 'word': '車子'}, {'word': '炊事', 'tfidf': 0.09237}, {'tfidf': 0.08539, 'word': '妖怪村'}, {'tfidf': 0.07905, 'word': '小木'}]","['營位', '棧板', '營地', '露營區', '位置', '溪頭', '車子', '炊事', '妖怪村', '小木']",
http://coylwn94.pixnet.net/blog/post/467377391,賞花/林口鳶尾花祕境/林口頂福里浪漫鳶尾花田,"['林口', '頂福里']","[{'location': {'lat': 25.095529, 'lon': 121.335421}, 'address': '新北市林口區頂福村16鄰79號'}]","[{'tfidf': 1.02704, 'word': '鳶尾花'}, {'tfidf': 0.49298, 'word': '蘇菲'}, {'word': '林口', 'tfidf': 0.27899}, {'tfidf': 0.24649, 'word': '祕境'}, {'tfidf': 0.20541, 'word': '賞花'}, {'tfidf': 0.20541, 'word': '好小'}, {'word': '農場', 'tfidf': 0.20541}, {'tfidf': 0.20541, 'word': '種植'}, {'tfidf': 0.20541, 'word': 'window'}, {'tfidf': 0.20541, 'word': 'push'}]","['鳶尾花', '蘇菲', '林口', '祕境', '賞花', '好小', '農場', '種植', 'window', 'push']",
http://bellaxesme.pixnet.net/blog/post/214199115,[旅遊] 親子住宿推薦～宜蘭礁溪寒沐酒店/寒沐行館,"['宜蘭', '礁溪寒沐酒店']","[{'address': '宜蘭縣礁溪鄉健康路1號', 'location': {'lon': '121.77281', 'lat': '24.8296121'}}]","[{'tfidf': 0.25585, 'word': '小孩'}, {'tfidf': 0.23983, 'word': '女兒'}, {'word': '寒沐酒店', 'tfidf': 0.22138}, {'word': '電動', 'tfidf': 0.20294}, {'word': '遊戲區', 'tfidf': 0.16604}, {'tfidf': 0.14759, 'word': '戶外'}, {'tfidf': 0.12435, 'word': '游泳池'}, {'word': '泳衣', 'tfidf': 0.11212}, {'tfidf': 0.11069, 'word': '媽媽'}, {'tfidf': 0.09224, 'word': '寒沐行館'}]","['小孩', '女兒', '寒沐酒店', '電動', '遊戲區', '戶外', '游泳池', '泳衣', '媽媽', '寒沐行館']",
http://q82465.pixnet.net/blog/post/221879283,【新竹|親子旅遊】南寮親子沙灘~施工後變身成幼兒親水公園，讓孩子玩瘋了的水上石頭溜滑梯，免費的玩水好去處! 但人多要注意防曬,"['新竹', '南寮', '親水公園']","[{'location': {'lat': '24.8489623', 'lon': '120.9280103'}, 'address': '新竹市北區南寮街261號'}]","[{'tfidf': 0.24151, 'word': '南寮'}, {'word': '沙灘', 'tfidf': 0.24151}, {'tfidf': 0.24151, 'word': '石頭'}, {'tfidf': 0.21132, 'word': '溜滑梯'}, {'word': '沙坑', 'tfidf': 0.17733}, {'tfidf': 0.12931, 'word': '玩水'}, {'tfidf': 0.12745, 'word': '人造'}, {'tfidf': 0.12076, 'word': '親子'}, {'tfidf': 0.12076, 'word': '遊客'}, {'word': '破皮', 'tfidf': 0.11941}]","['南寮', '沙灘', '石頭', '溜滑梯', '沙坑', '玩水', '人造', '親子', '遊客', '破皮']",
http://a7317116.pixnet.net/blog/post/46808792,花蓮 | 新城 - 光隆博物館.宇宙樂園~探索宇宙奧妙.穿越恐龍時代.體驗三大自然主題,"['花蓮', '新城']","[{'location': {'lat': 24.0588168, 'lon': 121.6086385}, 'address': '花蓮縣新城鄉康樂村加灣1-2號'}]","[{'tfidf': 0.41634, 'word': '體驗'}, {'tfidf': 0.20817, 'word': '光隆博物館'}, {'tfidf': 0.20817, 'word': '石頭'}, {'word': '零下', 'tfidf': 0.12041}, {'tfidf': 0.11895, 'word': '恐龍'}, {'tfidf': 0.10998, 'word': '宇宙'}, {'word': '化石', 'tfidf': 0.08952}, {'tfidf': 0.08921, 'word': '時代'}, {'word': '運用', 'tfidf': 0.08921}, {'tfidf': 0.08921, 'word': '模擬出'}]","['體驗', '光隆博物館', '石頭', '零下', '恐龍', '宇宙', '化石', '時代', '運用', '模擬出']",
http://chloewang121.pixnet.net/blog/post/223573467,高雄草衙道｜KURORO宇宙喵氣墊樂園！亞洲巡迴首站開展囉～小朋友釋放電力的好地方，安全性高的氣墊樂園 六米高滑梯超刺激,"['高雄', '草衙道', '亞洲']","[{'location': {'lon': 120.3309121, 'lat': 22.5827767}, 'address': '高雄市前鎮區中安路1-1號'}]","[{'tfidf': 0.52717, 'word': '氣墊'}, {'tfidf': 0.39112, 'word': 'kuroro'}, {'tfidf': 0.34814, 'word': '小朋友'}, {'word': '樂園', 'tfidf': 0.20406}, {'tfidf': 0.15722, 'word': '宇宙'}, {'word': '入場', 'tfidf': 0.11904}, {'word': '體驗', 'tfidf': 0.11904}, {'word': '可愛', 'tfidf': 0.10203}, {'tfidf': 0.10203, 'word': '主題'}, {'tfidf': 0.10203, 'word': '粉絲專頁'}]","['氣墊', 'kuroro', '小朋友', '樂園', '宇宙', '入場', '體驗', '可愛', '主題', '粉絲專頁']",
http://viviyu.pixnet.net/blog/post/48943148,[南投景點]草屯九九峰山下．毓繡美術館~需提前預約的免費景點．清水模工法建築結合山林美感,"['南投', '草屯']","[{'location': {'lat': '23.9859227', 'lon': '120.766731'}, 'address': '南投縣草屯鎮健行路150巷26號'}]","[{'tfidf': 0.28103, 'word': '參觀'}, {'word': '預約', 'tfidf': 0.25942}, {'word': '南投', 'tfidf': 0.1972}, {'tfidf': 0.19456, 'word': '毓繡美術館'}, {'tfidf': 0.15133, 'word': '景點'}, {'word': '免費', 'tfidf': 0.12971}, {'word': '美術館', 'tfidf': 0.12971}, {'tfidf': 0.10809, 'word': '導覽'}, {'word': '文創', 'tfidf': 0.10809}, {'word': '作品', 'tfidf': 0.09571}]","['參觀', '預約', '南投', '毓繡美術館', '景點', '免費', '美術館', '導覽', '文創', '作品']",
http://ritayeh0330.pixnet.net/blog/post/222577500,新北市金山_金山皇后鎮森林_國際級營區.山那裏裸湯.風鈴木露營區.風車露營區20180922-0923_No.33露,"['新北市', '金山', '那裏', '露營區']","[{'address': '新北市萬里區瑪鋉路85-2號', 'location': {'lat': 25.1770994, 'lon': 121.6887642}}, {'location': {'lon': 121.6889357, 'lat': 25.196464}, 'address': '新北市萬里區漁澳路85-3號'}, {'address': '新北市淡水區中正路一段62巷8號', 'location': {'lat': '25.177161', 'lon': '121.425735'}}]","[{'word': '營區', 'tfidf': 0.12325}, {'tfidf': 0.09243, 'word': '露友'}, {'tfidf': 0.08216, 'word': '露營區'}, {'tfidf': 0.08216, 'word': '園區'}, {'word': '裸湯', 'tfidf': 0.07189}, {'tfidf': 0.07189, 'word': '柏克萊'}, {'word': '龜吼漁港', 'tfidf': 0.07189}, {'word': '美食', 'tfidf': 0.07033}, {'tfidf': 0.06162, 'word': '大門'}, {'word': '露營', 'tfidf': 0.06162}]","['營區', '露友', '露營區', '園區', '裸湯', '柏克萊', '龜吼漁港', '美食', '大門', '露營']",
http://evshhips.pixnet.net/blog/post/347344646,【微笑山妍樂園露營區】2018讓小朋友最瘋狂的親子露營水世界/滑草.彩色攀岩場/ 何師父LOVE露營 夏季戲水最清涼 銀河系火花四射的星芒 NO:268,"['露營區', '世界']","[{'location': {'lon': 120.897734, 'lat': 24.4224735}, 'address': '苗栗縣大湖鄉細道邦道23號'}]","[{'tfidf': 0.53166, 'word': '營地'}, {'word': '山妍', 'tfidf': 0.22785}, {'tfidf': 0.17894, 'word': '雨棚'}, {'word': '營位', 'tfidf': 0.16709}, {'tfidf': 0.14697, 'word': '微笑'}, {'tfidf': 0.12152, 'word': '露營區'}, {'tfidf': 0.12152, 'word': '衛浴'}, {'tfidf': 0.10943, 'word': '苗栗'}, {'word': '露營', 'tfidf': 0.10633}, {'tfidf': 0.10633, 'word': '專屬'}]","['營地', '山妍', '雨棚', '營位', '微笑', '露營區', '衛浴', '苗栗', '露營', '專屬']",
http://eeooa0314.pixnet.net/blog/post/467698697,宜蘭海景咖啡廳 ▶ 地中海Casa ▶ 坐擁情人灣沙灘美景 海景異國風情咖啡廳 享受海景與小希臘的美好!,"['宜蘭', '地中海', '希臘']","[{'location': {'lon': '121.8719571', 'lat': '24.5790921'}, 'address': '宜蘭縣蘇澳鎮造船路94號'}]","[{'word': '地中海casa', 'tfidf': 0.43341}, {'word': 'casa', 'tfidf': 0.43341}, {'tfidf': 0.26126, 'word': '海景'}, {'tfidf': 0.25282, 'word': '情人灣'}, {'tfidf': 0.2167, 'word': '咖啡廳'}, {'word': '餐廳', 'tfidf': 0.2167}, {'word': '宜蘭', 'tfidf': 0.18059}, {'word': '沙灘', 'tfidf': 0.18059}, {'tfidf': 0.18059, 'word': '蘇澳'}, {'word': '風情', 'tfidf': 0.14447}]","['地中海casa', 'casa', '海景', '情人灣', '咖啡廳', '餐廳', '宜蘭', '沙灘', '蘇澳', '風情']",
http://su327396.pixnet.net/blog/post/119512516,美濃民俗村 集結客家文化與美食 春花處處開 賞心而悅目​｜高雄美濃景點,"['美濃民俗村', '高雄', '美濃']","[{'location': {'lat': '22.8931271', 'lon': '120.5139777'}, 'address': '高雄市美濃區中山路二段421巷80號'}]","[{'word': '美濃', 'tfidf': 0.30811}, {'word': '紙傘', 'tfidf': 0.21568}, {'tfidf': 0.20859, 'word': '客家'}, {'tfidf': 0.18487, 'word': '美濃民俗村'}, {'tfidf': 0.15406, 'word': '油紙傘'}, {'tfidf': 0.15406, 'word': '傳統'}, {'word': '餈粑', 'tfidf': 0.15406}, {'tfidf': 0.12325, 'word': '噴泉'}, {'tfidf': 0.11722, 'word': '美食'}, {'word': '客家人', 'tfidf': 0.11192}]","['美濃', '紙傘', '客家', '美濃民俗村', '油紙傘', '傳統', '餈粑', '噴泉', '美食', '客家人']",
http://ginaszutu.pixnet.net/blog/post/350458963,【苗栗。獅潭】山林染仙氣。 編號#33小百岳~仙山,"['苗栗', '獅潭']","[{'location': {'lon': 120.9503048, 'lat': 24.5388974}, 'address': '苗栗縣獅潭鄉新店村小東勢24號'}]","[{'tfidf': 0.28019, 'word': '季節'}, {'tfidf': 0.25796, 'word': '步道'}, {'tfidf': 0.19875, 'word': '限定'}, {'tfidf': 0.19153, 'word': '仙山'}, {'word': '協靈宮', 'tfidf': 0.18679}, {'word': '苗栗', 'tfidf': 0.16821}, {'tfidf': 0.14009, 'word': '獅潭'}, {'tfidf': 0.14009, 'word': '百岳'}, {'word': '停車場', 'tfidf': 0.14009}, {'word': '靈洞', 'tfidf': 0.14009}]","['季節', '步道', '限定', '仙山', '協靈宮', '苗栗', '獅潭', '百岳', '停車場', '靈洞']",
http://s045488.pixnet.net/blog/post/467761034,"【新竹北埔景點】SRC 北埔印象景觀庭園 咖啡/民宿,重機族最愛,巨大機器恐龍/變形金鋼/古董汽車出沒,綠世界生態農場的出入口旁","['新竹', '北埔', '綠世界']","[{'location': {'lat': 24.7122837, 'lon': 121.0704847}, 'address': '新竹縣北埔鄉水磜子4鄰50號'}]","[{'tfidf': 0.37275, 'word': '重機'}, {'word': '庭園', 'tfidf': 0.18638}, {'tfidf': 0.18638, 'word': '恐龍'}, {'word': '北埔', 'tfidf': 0.18576}, {'tfidf': 0.15975, 'word': '騎士'}, {'word': '機器人', 'tfidf': 0.15975}, {'tfidf': 0.15975, 'word': '優惠'}, {'tfidf': 0.13313, 'word': '景點'}, {'word': '景觀', 'tfidf': 0.13313}, {'tfidf': 0.1065, 'word': '變形金剛'}]","['重機', '庭園', '恐龍', '北埔', '騎士', '機器人', '優惠', '景點', '景觀', '變形金剛']",
http://peggynews168.pixnet.net/blog/post/349895512,【南投住宿】竹山夜景民宿~800嵐 | *一望無際的夜景盡收眼底*~休閒、住宿、用餐的好選擇~ 紫南宮 | 忘憂森林 | 杉林溪 | 妖怪村,"['南投', '竹山', '杉林溪']","[{'location': {'lon': '120.7066288', 'lat': '23.7588017'}, 'address': '南投縣竹山鎮延山里鹿山路800號'}]","[{'word': '民宿', 'tfidf': 0.42094}, {'tfidf': 0.30362, 'word': '夜景'}, {'word': '竹山', 'tfidf': 0.19717}, {'tfidf': 0.16838, 'word': '佩吉'}, {'word': '南投', 'tfidf': 0.10239}, {'tfidf': 0.10188, 'word': '住宿'}, {'tfidf': 0.08419, 'word': '選擇'}, {'tfidf': 0.08419, 'word': '紫南宮'}, {'word': '觀景', 'tfidf': 0.08419}, {'word': '推薦', 'tfidf': 0.08419}]","['民宿', '夜景', '竹山', '佩吉', '南投', '住宿', '選擇', '紫南宮', '觀景', '推薦']",
http://paicj.pixnet.net/blog/post/403961474,【露營趣】台中.雲頂之丘 ★有民宿，適合小包場的露營場地 NO.166,['台中'],"[{'location': {'lat': 24.2235771, 'lon': 120.872573}, 'address': '台中市東坑路762巷36號'}]","[{'word': '營地', 'tfidf': 0.39138}, {'tfidf': 0.1779, 'word': '民宿'}, {'tfidf': 0.16011, 'word': '雲頂'}, {'tfidf': 0.14232, 'word': '之丘'}, {'tfidf': 0.14232, 'word': 'id'}, {'tfidf': 0.14232, 'word': 'js'}, {'word': '露營', 'tfidf': 0.10674}, {'tfidf': 0.08895, 'word': '淋浴間'}, {'word': '下層', 'tfidf': 0.08895}, {'tfidf': 0.08895, 'word': 'momo'}]","['營地', '民宿', '雲頂', '之丘', 'id', 'js', '露營', '淋浴間', '下層', 'momo']",
http://weiyingliao.pixnet.net/blog/post/119376817,【新北市/板橋區】板橋435藝文特區,"['新北市', '板橋區', '板橋435藝文特區']","[{'location': {'lon': '121.4527324', 'lat': '25.02383'}, 'address': '新北市板橋區中正路435號'}]","[{'tfidf': 0.18907, 'word': '野餐'}, {'tfidf': 0.1741, 'word': '新北市'}, {'tfidf': 0.14508, 'word': '粉筆'}, {'tfidf': 0.14508, 'word': '孩子們'}, {'tfidf': 0.14508, 'word': '435'}, {'tfidf': 0.11607, 'word': '板橋435藝文特區'}, {'word': '彩繪', 'tfidf': 0.11607}, {'word': '園區', 'tfidf': 0.11607}, {'word': '橋大', 'tfidf': 0.11607}, {'tfidf': 0.11607, 'word': '劇院'}]","['野餐', '新北市', '粉筆', '孩子們', '435', '板橋435藝文特區', '彩繪', '園區', '橋大', '劇院']",
http://nigi33kimo.pixnet.net/blog/post/119456608,【高雄】鹽埕第一公有市場 6家最新文青特色小店 潮逛街舊堀江,"['高雄', '鹽埕']","[{'location': {'lon': 120.2822006, 'lat': 22.6252772}, 'address': '高雄市鹽埕區新樂街213-31號'}, {'location': {'lat': 22.6252772, 'lon': 120.2822006}, 'address': '高雄市鹽埕區新樂街213-29號'}, {'location': {'lon': 120.282541, 'lat': 22.625701}, 'address': '高雄市鹽埕區新樂街198-8號'}, {'location': {'lat': 22.6257002, 'lon': 120.2824631}, 'address': '高雄市鹽埕區新樂街198-27號'}, {'location': {'lat': '22.6261614', 'lon': '120.2825406'}, 'address': '高雄市鹽埕區大仁路151巷6號'}]","[{'word': '鹽埕', 'tfidf': 0.28129}, {'word': '新樂街', 'tfidf': 0.28129}, {'word': '鹽埕區', 'tfidf': 0.28129}, {'word': '高雄市', 'tfidf': 0.2533}, {'tfidf': 0.18753, 'word': '市場'}, {'word': '捲捲', 'tfidf': 0.18753}, {'word': '公有', 'tfidf': 0.14417}, {'tfidf': 0.14064, 'word': '介紹'}, {'tfidf': 0.14064, 'word': '風格'}, {'tfidf': 0.14064, 'word': '傳統'}]","['鹽埕', '新樂街', '鹽埕區', '高雄市', '市場', '捲捲', '公有', '介紹', '風格', '傳統']",
http://evshhips.pixnet.net/blog/post/345957958,"【士官長溫泉營地】""Yes,sir !"" 熱呼呼 熱呼呼的溫泉 我真的超級喜歡 何師父LOVE露營 冬天裡滾滾幸福熱湯 藍天白雲遙看老英格蘭 NO:257",['英格蘭'],"[{'location': {'lat': 24.0267029, 'lon': 121.1697887}, 'address': '南投縣仁愛鄉虎門巷68號'}]","[{'word': '營地', 'tfidf': 0.68541}, {'tfidf': 0.41443, 'word': '士官長'}, {'tfidf': 0.17534, 'word': '溫泉'}, {'word': '露營區', 'tfidf': 0.11158}, {'word': '春陽', 'tfidf': 0.11158}, {'tfidf': 0.11158, 'word': '營位'}, {'tfidf': 0.11158, 'word': '湯池'}, {'tfidf': 0.09564, 'word': '泡湯'}, {'tfidf': 0.09564, 'word': '露營'}, {'tfidf': 0.09564, 'word': '好康'}]","['營地', '士官長', '溫泉', '露營區', '春陽', '營位', '湯池', '泡湯', '露營', '好康']",
